FECHA,HORA,AJM,BJU,CAM,FAR,GAM,HGM,INN,MER,MGH,MPA,PED,SAC,SAG,SFE,TLA,UIZ,XAL
10/7/2024,12,5,-99,-99,-99,-99,11,4,13,-99,2,8,-99,-99,-99,-99,-99,-99
10/7/2024,13,6,-99,-99,-99,-99,16,4,7,-99,3,8,-99,-99,-99,-99,-99,-99
10/7/2024,14,7,-99,-99,-99,-99,12,6,7,-99,4,9,-99,-99,-99,-99,-99,-99
10/7/2024,15,7,-99,-99,-99,-99,29,9,12,-99,6,12,-99,-99,-99,-99,-99,-99
10/7/2024,16,11,-99,-99,-99,-99,22,11,17,-99,6,13,-99,-99,-99,-99,-99,-99
10/7/2024,17,7,-99,-99,-99,-99,22,9,19,-99,7,12,-99,-99,-99,-99,-99,-99
10/7/2024,18,8,-99,-99,-99,-99,8,10,9,-99,8,14,-99,-99,-99,-99,-99,-99
10/7/2024,19,5,-99,-99,-99,-99,6,6,8,-99,7,5,-99,-99,-99,-99,-99,-99
10/7/2024,20,3,-99,-99,-99,-99,6,5,7,-99,3,2,-99,-99,-99,-99,-99,-99
10/7/2024,21,2,-99,-99,-99,-99,7,5,18,-99,2,1,-99,-99,-99,-99,-99,-99
10/7/2024,22,2,-99,-99,-99,-99,2,4,6,-99,1,1,-99,-99,-99,-99,-99,-99
10/7/2024,23,1,-99,-99,-99,-99,2,3,2,-99,-99,1,-99,-99,-99,-99,-99,-99
10/7/2024,24,1,-99,-99,-99,-99,3,3,2,-99,-99,1,-99,-99,-99,-99,-99,-99
11/7/2024,1,1,-99,-99,-99,-99,3,3,2,-99,-99,1,-99,-99,-99,-99,-99,-99
11/7/2024,2,-99,-99,-99,-99,-99,-99,2,2,-99,-99,2,-99,-99,-99,-99,-99,-99
11/7/2024,3,2,-99,-99,-99,-99,3,3,3,-99,-99,2,-99,-99,-99,-99,-99,-99
11/7/2024,4,2,-99,-99,-99,-99,2,4,3,-99,-99,1,-99,-99,-99,-99,-99,-99
11/7/2024,5,2,-99,-99,-99,3,4,4,3,-99,-99,1,-99,-99,-99,-99,-99,-99
11/7/2024,6,2,-99,-99,-99,2,2,4,-99,-99,-99,2,-99,-99,-99,-99,-99,-99
11/7/2024,7,3,-99,-99,-99,2,1,4,-99,-99,-99,3,-99,-99,-99,-99,-99,-99
11/7/2024,8,2,-99,-99,-99,5,3,3,-99,-99,-99,3,-99,-99,-99,-99,-99,-99
11/7/2024,9,3,-99,-99,-99,7,6,3,6,-99,-99,5,-99,-99,-99,-99,-99,-99
11/7/2024,10,4,-99,-99,-99,4,9,4,4,-99,-99,7,-99,-99,-99,-99,-99,-99
11/7/2024,11,4,-99,-99,-99,9,13,-99,6,-99,-99,6,-99,-99,-99,-99,-99,-99
11/7/2024,12,2,-99,-99,-99,10,12,-99,10,-99,-99,5,-99,-99,-99,-99,-99,-99
11/7/2024,13,2,-99,-99,-99,9,13,4,9,-99,-99,5,-99,-99,-99,-99,-99,-99
11/7/2024,14,4,-99,-99,-99,6,-99,3,7,-99,-99,3,-99,-99,-99,-99,-99,-99
11/7/2024,15,3,-99,-99,-99,8,7,3,7,-99,-99,2,-99,-99,-99,-99,-99,-99
11/7/2024,16,2,-99,-99,-99,6,16,3,8,-99,-99,2,-99,-99,-99,-99,-99,-99
11/7/2024,17,-99,-99,-99,-99,6,11,4,5,-99,-99,3,-99,-99,-99,-99,-99,-99
11/7/2024,18,-99,-99,-99,-99,10,8,2,5,-99,-99,3,-99,-99,-99,-99,-99,-99
11/7/2024,19,-99,-99,-99,-99,14,11,7,12,-99,-99,4,-99,-99,-99,-99,-99,-99
11/7/2024,20,-99,-99,-99,-99,16,21,7,17,-99,-99,14,-99,-99,-99,-99,-99,-99
11/7/2024,21,-99,-99,-99,-99,13,18,8,14,-99,-99,13,-99,-99,-99,-99,-99,-99
11/7/2024,22,-99,-99,-99,-99,6,16,5,12,-99,-99,5,-99,-99,-99,-99,-99,-99
11/7/2024,23,-99,-99,-99,-99,11,14,5,17,-99,-99,3,-99,-99,-99,-99,-99,-99
11/7/2024,24,-99,-99,-99,-99,7,9,6,10,-99,-99,6,-99,-99,-99,-99,-99,-99
12/7/2024,1,-99,-99,-99,-99,6,9,5,8,-99,-99,3,-99,-99,-99,-99,-99,-99
12/7/2024,2,-99,-99,-99,-99,9,7,4,10,-99,-99,2,-99,-99,-99,-99,-99,-99
12/7/2024,3,-99,-99,-99,-99,11,4,3,4,-99,-99,3,-99,-99,-99,-99,-99,-99
12/7/2024,4,-99,-99,-99,-99,3,2,-99,2,-99,-99,2,-99,-99,-99,-99,-99,-99
12/7/2024,5,2,-99,-99,-99,1,2,-99,3,-99,-99,2,-99,-99,-99,-99,-99,-99
12/7/2024,6,2,-99,-99,-99,4,4,-99,5,-99,-99,2,-99,-99,-99,-99,-99,-99
12/7/2024,7,2,-99,-99,-99,5,5,-99,8,-99,-99,3,-99,-99,-99,-99,-99,-99
12/7/2024,8,3,-99,-99,-99,-99,7,-99,7,-99,-99,4,-99,-99,-99,-99,-99,-99
12/7/2024,9,3,-99,-99,-99,7,13,-99,5,-99,-99,4,-99,-99,-99,-99,-99,-99
12/7/2024,10,2,-99,-99,-99,8,16,-99,6,-99,-99,3,-99,-99,-99,-99,-99,-99
12/7/2024,11,1,-99,-99,-99,6,11,-99,6,-99,-99,2,-99,-99,-99,-99,-99,-99
12/7/2024,12,5,-99,-99,-99,5,11,-99,4,-99,-99,4,-99,-99,-99,-99,-99,-99
12/7/2024,13,5,-99,-99,-99,8,10,6,6,-99,-99,5,-99,-99,-99,-99,-99,-99
12/7/2024,14,3,-99,-99,-99,6,4,6,7,-99,-99,4,-99,-99,-99,-99,-99,-99
12/7/2024,15,5,-99,-99,-99,8,12,7,6,-99,5,5,-99,-99,-99,-99,-99,-99
12/7/2024,16,4,-99,-99,-99,13,9,8,6,-99,3,7,-99,-99,-99,-99,-99,-99
12/7/2024,17,6,-99,-99,-99,20,10,9,11,-99,3,7,-99,44,-99,-99,-99,-99
12/7/2024,18,2,-99,-99,-99,16,14,7,12,-99,3,-99,-99,17,-99,-99,-99,-99
12/7/2024,19,5,-99,-99,-99,16,15,13,14,-99,5,11,-99,20,-99,-99,-99,-99
12/7/2024,20,4,-99,-99,-99,18,12,10,12,-99,7,7,-99,26,-99,-99,-99,-99
12/7/2024,21,11,-99,-99,-99,21,15,8,17,-99,16,8,-99,25,-99,-99,-99,-99
12/7/2024,22,18,-99,-99,-99,19,21,16,17,-99,19,17,-99,25,-99,-99,-99,-99
12/7/2024,23,13,-99,-99,-99,23,26,16,21,-99,13,17,-99,31,-99,-99,-99,-99
12/7/2024,24,11,18,31,-99,28,22,15,17,-99,9,12,-99,31,-99,-99,-99,-99
13/7/2024,1,10,16,55,-99,29,20,14,18,-99,17,12,-99,32,-99,-99,-99,-99
13/7/2024,2,8,15,27,-99,24,20,14,18,-99,13,11,-99,35,-99,-99,-99,-99
13/7/2024,3,8,13,18,-99,23,26,13,17,-99,13,10,-99,31,-99,-99,-99,-99
13/7/2024,4,8,14,18,-99,23,21,11,17,-99,12,11,-99,28,-99,-99,-99,-99
13/7/2024,5,9,15,19,-99,23,19,10,19,-99,9,10,-99,26,-99,-99,-99,-99
13/7/2024,6,11,17,19,-99,28,16,11,18,-99,13,9,-99,27,-99,-99,-99,-99
13/7/2024,7,14,17,26,-99,28,19,14,20,-99,13,10,-99,35,-99,-99,-99,-99
13/7/2024,8,14,18,26,-99,29,20,15,20,-99,18,13,-99,35,-99,-99,-99,-99
13/7/2024,9,15,19,26,-99,31,23,19,24,-99,19,16,-99,38,-99,-99,-99,-99
13/7/2024,10,15,23,23,-99,28,29,18,20,-99,18,19,-99,47,-99,-99,-99,-99
13/7/2024,11,16,23,26,-99,36,26,20,22,-99,17,18,-99,62,-99,-99,-99,-99
13/7/2024,12,13,26,32,-99,39,39,16,32,-99,19,18,-99,42,-99,-99,-99,-99
13/7/2024,13,16,33,28,-99,27,39,18,26,-99,23,23,-99,37,-99,-99,-99,-99
13/7/2024,14,18,23,27,-99,25,30,21,19,-99,12,25,-99,-99,-99,-99,-99,-99
13/7/2024,15,12,28,21,-99,23,25,27,22,-99,15,19,-99,25,-99,-99,-99,-99
13/7/2024,16,15,22,23,-99,22,29,25,20,-99,16,17,-99,25,-99,-99,-99,-99
13/7/2024,17,15,14,15,-99,21,16,14,15,-99,20,12,-99,34,-99,-99,-99,-99
13/7/2024,18,16,16,17,-99,30,28,13,21,-99,21,14,-99,41,-99,-99,-99,-99
13/7/2024,19,18,26,25,-99,36,35,17,32,-99,23,17,-99,44,-99,-99,-99,-99
13/7/2024,20,18,31,20,-99,40,31,20,31,-99,25,25,-99,54,-99,-99,-99,-99
13/7/2024,21,17,26,29,-99,34,30,21,27,-99,24,22,-99,52,-99,-99,-99,-99
13/7/2024,22,24,32,34,-99,44,36,24,31,-99,28,29,-99,58,-99,-99,-99,-99
13/7/2024,23,23,33,39,-99,52,38,23,36,-99,32,27,-99,51,-99,-99,-99,-99
13/7/2024,24,23,29,31,-99,48,36,25,39,-99,31,24,-99,50,-99,-99,-99,-99
14/7/2024,1,23,25,28,-99,43,31,25,30,-99,27,23,-99,37,-99,-99,-99,-99
14/7/2024,2,22,28,28,-99,35,31,28,32,-99,27,24,-99,38,-99,-99,-99,-99
14/7/2024,3,19,28,28,-99,32,31,32,26,-99,26,22,-99,32,-99,-99,-99,-99
14/7/2024,4,20,29,26,-99,32,31,25,34,-99,25,24,-99,32,-99,-99,-99,-99
14/7/2024,5,19,25,24,-99,32,29,27,15,-99,25,23,-99,34,-99,-99,-99,-99
14/7/2024,6,19,21,20,-99,28,24,26,31,-99,25,22,-99,27,-99,-99,-99,-99
14/7/2024,7,23,19,19,-99,23,20,29,15,-99,27,56,-99,24,-99,-99,-99,-99
14/7/2024,8,20,17,18,-99,27,22,29,20,-99,28,31,-99,26,-99,-99,-99,-99
14/7/2024,9,20,24,23,-99,30,27,33,24,-99,24,19,-99,38,-99,-99,-99,-99
14/7/2024,10,24,26,30,-99,31,30,30,29,-99,27,25,-99,37,-99,-99,-99,-99
14/7/2024,11,26,32,32,-99,38,35,31,30,-99,28,29,-99,45,-99,-99,-99,-99
14/7/2024,12,29,33,33,-99,33,38,33,30,-99,27,29,-99,40,-99,-99,-99,-99
14/7/2024,13,28,30,22,-99,29,32,34,24,-99,30,28,-99,45,-99,-99,-99,-99
14/7/2024,14,21,23,21,-99,19,21,32,20,-99,25,23,-99,55,-99,-99,-99,-99
14/7/2024,15,16,20,22,-99,16,23,28,15,-99,21,19,-99,40,-99,-99,-99,-99
14/7/2024,16,18,15,19,-99,17,20,24,19,-99,11,16,-99,35,-99,-99,-99,-99
14/7/2024,17,9,8,11,-99,11,12,22,-99,-99,6,11,-99,23,-99,-99,-99,-99
14/7/2024,18,5,4,6,-99,4,3,8,-99,-99,5,5,-99,7,-99,-99,-99,-99
14/7/2024,19,3,4,3,-99,4,4,9,-99,-99,5,3,-99,7,-99,-99,-99,-99
14/7/2024,20,4,5,3,-99,4,4,9,-99,-99,4,3,-99,6,-99,-99,-99,-99
14/7/2024,21,3,3,4,-99,5,5,8,-99,-99,5,3,-99,8,-99,-99,-99,-99
14/7/2024,22,3,4,7,-99,8,5,6,-99,-99,4,6,-99,9,-99,-99,-99,-99
14/7/2024,23,3,4,6,-99,9,5,6,-99,-99,4,7,-99,10,-99,-99,-99,-99
14/7/2024,24,3,6,7,-99,13,7,5,-99,-99,3,5,-99,11,-99,-99,-99,-99
15/7/2024,1,3,7,11,-99,13,9,6,-99,-99,4,4,-99,9,-99,-99,-99,-99
15/7/2024,2,4,8,11,-99,11,10,5,-99,-99,3,5,-99,9,-99,-99,-99,-99
15/7/2024,3,5,6,8,-99,12,9,6,-99,-99,3,6,-99,11,-99,-99,-99,-99
15/7/2024,4,5,6,8,-99,14,10,6,-99,-99,4,5,-99,10,-99,-99,-99,-99
15/7/2024,5,5,6,6,-99,12,8,5,-99,-99,4,6,-99,10,-99,-99,-99,-99
15/7/2024,6,6,7,9,-99,12,10,6,-99,-99,4,4,-99,15,-99,-99,-99,-99
15/7/2024,7,6,9,18,-99,14,11,6,-99,-99,3,8,-99,20,-99,-99,-99,-99
15/7/2024,8,7,11,16,-99,19,14,6,-99,-99,6,6,-99,22,-99,-99,-99,-99
15/7/2024,9,6,11,14,-99,18,16,7,-99,-99,5,7,-99,18,-99,-99,-99,-99
15/7/2024,10,4,10,14,-99,16,12,6,-99,-99,6,9,-99,15,-99,-99,-99,-99
15/7/2024,11,7,10,14,-99,17,17,7,-99,-99,7,9,-99,19,-99,-99,-99,-99
15/7/2024,12,8,14,16,-99,22,20,7,-99,-99,9,9,-99,20,-99,-99,-99,-99
15/7/2024,13,15,11,18,-99,18,15,7,10,-99,8,12,-99,19,-99,-99,-99,-99
15/7/2024,14,8,9,14,-99,13,18,4,13,-99,10,8,-99,21,-99,-99,-99,-99
15/7/2024,15,4,10,10,-99,16,1,4,13,-99,6,5,-99,21,-99,-99,-99,-99
15/7/2024,16,-99,4,5,-99,8,-99,4,6,-99,2,5,-99,18,-99,-99,-99,-99
15/7/2024,17,3,5,16,-99,10,13,-99,9,-99,6,-99,-99,30,-99,-99,-99,-99
15/7/2024,18,5,10,12,-99,12,9,4,16,-99,8,5,-99,30,-99,-99,-99,-99
15/7/2024,19,8,11,16,-99,7,9,7,14,-99,10,10,-99,31,-99,-99,-99,-99
15/7/2024,20,9,8,17,-99,11,11,7,9,-99,13,9,-99,26,-99,-99,-99,-99
15/7/2024,21,9,9,13,-99,22,9,7,14,-99,14,7,-99,28,-99,-99,-99,-99
15/7/2024,22,10,17,16,-99,25,19,8,18,-99,12,8,-99,28,-99,-99,-99,-99
15/7/2024,23,11,14,26,-99,35,18,7,19,-99,11,13,-99,32,-99,-99,-99,-99
15/7/2024,24,9,16,25,-99,36,23,7,22,-99,11,10,-99,36,-99,-99,-99,-99
16/7/2024,1,9,16,20,-99,27,20,7,23,-99,8,9,-99,30,-99,-99,-99,-99
16/7/2024,2,8,13,20,-99,25,19,7,20,-99,9,8,-99,31,-99,-99,-99,-99
16/7/2024,3,9,10,18,-99,26,21,8,20,-99,7,6,-99,24,-99,-99,-99,-99
16/7/2024,4,8,12,16,-99,26,23,8,19,-99,7,6,-99,17,-99,-99,-99,-99
16/7/2024,5,8,12,22,-99,25,24,6,20,-99,7,6,-99,24,-99,-99,-99,-99
16/7/2024,6,11,11,25,-99,26,14,7,20,-99,6,7,-99,24,-99,-99,-99,-99
16/7/2024,7,13,15,32,-99,24,21,7,26,-99,5,8,-99,29,-99,-99,-99,-99
16/7/2024,8,16,16,32,-99,29,34,7,23,-99,11,10,-99,28,-99,-99,-99,-99
16/7/2024,9,13,25,30,-99,33,28,7,21,-99,10,16,-99,31,-99,-99,-99,-99
16/7/2024,10,14,21,19,-99,17,24,6,17,-99,11,17,-99,21,-99,-99,-99,-99
16/7/2024,11,10,16,12,-99,13,26,6,16,-99,8,15,-99,21,-99,-99,-99,-99
16/7/2024,12,14,12,13,-99,19,15,8,8,-99,7,14,-99,24,-99,-99,-99,-99
16/7/2024,13,10,12,16,-99,17,21,11,11,-99,-99,11,-99,17,-99,-99,-99,-99
16/7/2024,14,11,10,19,-99,9,10,8,13,-99,-99,8,-99,25,-99,-99,-99,-99
16/7/2024,15,11,11,13,-99,8,12,8,2,-99,-99,9,-99,18,-99,-99,-99,-99
16/7/2024,16,13,13,13,-99,12,14,9,9,-99,-99,11,-99,68,-99,-99,-99,-99
16/7/2024,17,14,17,21,-99,23,19,10,16,-99,-99,13,-99,28,-99,-99,-99,-99
16/7/2024,18,18,23,13,-99,11,17,5,10,-99,-99,20,-99,20,-99,-99,-99,-99
16/7/2024,19,7,11,11,-99,16,10,5,13,-99,-99,8,-99,38,-99,-99,-99,-99
16/7/2024,20,4,7,7,-99,11,8,6,7,-99,-99,4,-99,32,-99,-99,-99,-99
16/7/2024,21,3,5,11,-99,11,9,6,-99,-99,-99,4,-99,29,-99,-99,-99,-99
16/7/2024,22,4,6,15,-99,15,13,7,-99,-99,4,4,-99,36,-99,-99,-99,-99
16/7/2024,23,5,7,21,-99,14,13,6,-99,-99,5,7,-99,21,-99,-99,-99,-99
16/7/2024,24,3,10,21,-99,21,12,6,-99,-99,4,8,-99,26,-99,-99,-99,-99
17/7/2024,1,4,12,17,-99,28,15,6,-99,-99,4,7,-99,28,-99,-99,-99,-99
17/7/2024,2,5,12,13,-99,28,12,6,-99,-99,3,8,-99,23,-99,-99,-99,-99
17/7/2024,3,6,10,12,-99,22,9,4,-99,-99,2,6,-99,41,-99,-99,-99,-99
17/7/2024,4,2,9,10,-99,16,9,5,-99,-99,3,6,-99,21,-99,-99,-99,-99
17/7/2024,5,2,8,12,-99,19,11,6,-99,-99,4,3,-99,27,-99,-99,-99,-99
17/7/2024,6,3,9,18,-99,20,11,5,-99,-99,4,4,-99,27,-99,-99,-99,-99
17/7/2024,7,2,7,18,-99,28,9,5,-99,-99,1,4,-99,31,-99,-99,-99,-99
17/7/2024,8,1,8,44,-99,19,7,5,-99,-99,3,4,-99,42,-99,-99,-99,-99
17/7/2024,9,1,7,25,-99,8,10,4,-99,-99,3,5,-99,33,-99,-99,-99,-99
17/7/2024,10,1,7,14,-99,8,9,3,-99,-99,4,2,-99,31,-99,-99,-99,-99
17/7/2024,11,4,7,10,-99,8,14,4,-99,-99,3,2,-99,30,-99,-99,-99,-99
17/7/2024,12,4,5,10,-99,8,13,4,-99,-99,4,3,-99,30,-99,-99,-99,-99
17/7/2024,13,5,9,9,-99,20,16,8,-99,-99,7,5,-99,31,-99,-99,-99,-99
17/7/2024,14,5,10,15,-99,21,14,9,-99,-99,7,5,-99,44,-99,-99,-99,-99
17/7/2024,15,9,8,22,-99,20,14,8,-99,-99,6,7,-99,29,-99,-99,-99,-99
17/7/2024,16,8,9,18,-99,27,14,6,-99,-99,7,7,-99,33,-99,-99,-99,-99
17/7/2024,17,8,13,18,-99,31,20,11,-99,-99,7,8,-99,65,-99,-99,-99,-99
17/7/2024,18,12,17,21,-99,17,12,5,-99,-99,9,14,-99,30,-99,-99,-99,-99
17/7/2024,19,5,7,6,-99,4,4,8,-99,-99,10,4,-99,4,-99,-99,-99,-99
17/7/2024,20,3,5,4,-99,6,6,6,-99,-99,8,1,-99,-99,-99,-99,-99,-99
17/7/2024,21,5,4,4,-99,4,5,6,-99,-99,5,4,-99,-99,-99,-99,-99,-99
17/7/2024,22,4,4,3,-99,5,6,7,-99,-99,4,3,-99,-99,-99,-99,-99,-99
17/7/2024,23,5,4,5,-99,4,8,5,-99,-99,5,4,-99,-99,-99,-99,-99,-99
17/7/2024,24,5,4,6,-99,8,7,6,-99,-99,5,3,-99,-99,-99,-99,-99,-99
18/7/2024,1,4,3,4,-99,8,5,6,-99,-99,3,2,-99,-99,-99,-99,-99,-99
18/7/2024,2,3,2,5,-99,7,5,6,-99,-99,2,3,-99,-99,-99,-99,-99,-99
18/7/2024,3,3,4,6,-99,5,5,6,-99,-99,2,3,-99,-99,-99,-99,-99,-99
18/7/2024,4,3,5,7,-99,6,7,8,-99,-99,2,3,-99,-99,-99,-99,-99,-99
18/7/2024,5,4,6,8,-99,5,5,7,-99,-99,2,3,-99,-99,-99,-99,-99,-99
18/7/2024,6,2,3,10,-99,6,7,7,-99,-99,2,2,-99,-99,-99,-99,-99,-99
18/7/2024,7,3,3,4,-99,4,4,6,-99,-99,1,4,-99,-99,-99,-99,-99,-99
18/7/2024,8,3,4,2,-99,2,5,5,-99,-99,3,5,-99,-99,-99,-99,-99,-99
18/7/2024,9,3,4,3,-99,4,6,4,-99,-99,1,4,-99,-99,-99,-99,-99,-99
18/7/2024,10,1,6,5,-99,6,7,4,-99,-99,1,4,-99,-99,-99,-99,-99,-99
18/7/2024,11,5,6,5,-99,6,9,6,-99,-99,2,5,-99,-99,-99,-99,-99,-99
18/7/2024,12,6,6,8,-99,10,10,5,-99,-99,2,6,-99,-99,-99,-99,-99,-99
18/7/2024,13,4,6,7,-99,6,11,5,-99,-99,3,7,-99,-99,-99,-99,-99,-99
18/7/2024,14,9,4,4,-99,5,-99,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
18/7/2024,15,4,6,4,-99,11,14,3,-99,-99,-99,4,-99,10,-99,-99,-99,-99
18/7/2024,16,-99,14,7,-99,12,10,5,-99,-99,-99,8,-99,15,-99,-99,-99,-99
18/7/2024,17,-99,9,10,-99,8,10,5,-99,-99,2,7,-99,15,-99,-99,-99,-99
18/7/2024,18,-99,7,5,-99,13,7,6,-99,-99,3,6,-99,13,-99,-99,-99,-99
18/7/2024,19,-99,3,3,-99,7,4,6,-99,-99,2,7,-99,11,-99,-99,-99,-99
18/7/2024,20,-99,3,3,-99,5,2,4,-99,-99,2,3,-99,9,-99,-99,-99,-99
18/7/2024,21,-99,2,2,-99,6,4,3,-99,-99,2,2,-99,9,-99,-99,-99,-99
18/7/2024,22,-99,3,2,-99,6,3,4,-99,-99,2,3,-99,12,-99,-99,-99,-99
18/7/2024,23,-99,2,2,-99,5,3,3,-99,-99,1,2,-99,7,-99,-99,-99,-99
18/7/2024,24,2,2,3,-99,3,4,4,-99,-99,2,2,-99,7,-99,-99,-99,-99
19/7/2024,1,2,3,4,-99,4,3,4,-99,-99,3,3,-99,6,-99,-99,-99,-99
19/7/2024,2,2,3,3,-99,4,5,5,-99,-99,4,3,-99,4,-99,-99,-99,-99
19/7/2024,3,3,2,5,-99,6,5,5,-99,-99,3,2,-99,6,-99,-99,-99,-99
19/7/2024,4,2,4,6,-99,4,5,5,-99,-99,3,4,-99,6,-99,-99,-99,-99
19/7/2024,5,3,4,7,-99,8,4,5,-99,-99,4,4,-99,6,-99,-99,-99,-99
19/7/2024,6,2,4,4,-99,10,5,4,-99,-99,4,4,-99,14,-99,-99,-99,-99
19/7/2024,7,3,7,4,-99,17,7,5,4,-99,4,4,-99,15,-99,-99,-99,-99
19/7/2024,8,4,6,7,-99,11,7,4,8,-99,4,6,-99,14,-99,-99,-99,-99
19/7/2024,9,1,5,7,-99,11,7,4,5,-99,5,6,-99,12,-99,-99,-99,-99
19/7/2024,10,2,5,9,-99,10,7,5,6,-99,5,5,-99,10,-99,-99,-99,-99
19/7/2024,11,5,8,16,-99,16,13,7,10,-99,5,5,-99,20,-99,-99,-99,-99
19/7/2024,12,6,16,15,-99,11,12,6,13,-99,6,9,-99,24,-99,-99,-99,-99
19/7/2024,13,9,14,13,-99,8,12,8,10,-99,2,8,-99,22,-99,-99,-99,-99
19/7/2024,14,8,11,11,-99,12,13,5,6,-99,4,6,-99,20,-99,-99,-99,-99
19/7/2024,15,4,6,10,-99,8,7,4,3,-99,2,4,-99,12,-99,-99,-99,-99
19/7/2024,16,2,4,3,-99,5,7,6,8,-99,-99,4,-99,8,-99,-99,-99,-99
19/7/2024,17,5,4,4,-99,4,9,6,4,-99,-99,4,-99,7,-99,-99,-99,-99
19/7/2024,18,4,6,3,-99,8,7,5,9,-99,-99,8,-99,6,-99,-99,-99,-99
19/7/2024,19,3,6,3,-99,7,7,6,4,-99,4,5,-99,7,-99,-99,-99,-99
19/7/2024,20,4,5,5,-99,10,7,10,1,-99,4,6,-99,8,-99,-99,-99,-99
19/7/2024,21,6,6,10,-99,11,7,9,8,-99,6,8,-99,14,-99,-99,-99,-99
19/7/2024,22,5,8,14,-99,20,9,8,11,-99,5,8,-99,16,-99,-99,-99,-99
19/7/2024,23,6,10,22,-99,13,14,6,21,-99,4,8,-99,14,-99,-99,-99,-99
19/7/2024,24,5,13,21,-99,15,19,6,23,-99,3,8,-99,15,-99,-99,-99,-99
20/7/2024,1,5,15,18,-99,19,21,7,16,-99,3,9,-99,16,-99,-99,-99,-99
20/7/2024,2,6,12,13,-99,13,18,8,14,-99,4,7,-99,15,-99,-99,-99,-99
20/7/2024,3,6,14,13,-99,11,17,9,9,-99,7,6,-99,16,-99,-99,-99,-99
20/7/2024,4,7,13,11,-99,10,14,8,11,-99,9,8,-99,14,-99,-99,-99,-99
20/7/2024,5,5,8,11,-99,5,8,5,9,-99,7,6,-99,10,-99,-99,-99,-99
20/7/2024,6,5,6,6,-99,6,8,3,6,-99,3,5,-99,8,-99,-99,-99,-99
20/7/2024,7,4,5,6,-99,9,6,-99,4,-99,4,6,-99,9,-99,-99,-99,-99
20/7/2024,8,4,7,11,-99,8,9,-99,7,-99,3,7,-99,13,-99,-99,-99,-99
20/7/2024,9,5,8,9,-99,9,14,-99,8,-99,3,6,-99,21,-99,-99,-99,-99
20/7/2024,10,5,10,15,-99,11,16,5,11,-99,4,8,-99,26,-99,-99,-99,-99
20/7/2024,11,5,12,18,-99,10,16,6,11,-99,4,9,-99,26,-99,-99,-99,-99
20/7/2024,12,2,10,11,-99,8,16,6,11,-99,4,9,-99,18,-99,-99,-99,-99
20/7/2024,13,2,8,8,-99,11,9,5,5,-99,5,8,-99,10,-99,-99,-99,-99
20/7/2024,14,3,12,8,-99,11,13,5,5,-99,4,7,-99,15,-99,-99,-99,-99
20/7/2024,15,1,8,12,-99,11,13,6,10,-99,4,4,-99,9,-99,-99,-99,-99
20/7/2024,16,4,7,11,-99,13,13,6,10,-99,4,4,-99,16,-99,-99,-99,-99
20/7/2024,17,6,7,11,-99,9,8,8,9,-99,5,6,-99,24,-99,-99,-99,-99
20/7/2024,18,10,6,7,-99,8,8,7,7,-99,5,7,-99,30,-99,-99,-99,-99
20/7/2024,19,5,5,5,-99,6,6,9,10,-99,7,5,-99,-99,-99,-99,-99,-99
20/7/2024,20,3,4,5,-99,9,5,9,2,-99,3,4,-99,10,-99,-99,-99,-99
20/7/2024,21,2,5,5,-99,9,5,7,4,-99,2,4,-99,14,-99,-99,-99,-99
20/7/2024,22,3,5,4,-99,8,6,7,4,-99,-99,4,-99,9,-99,-99,-99,-99
20/7/2024,23,2,1,6,-99,5,4,7,5,-99,5,2,-99,8,-99,-99,-99,-99
20/7/2024,24,2,2,11,-99,9,4,5,1,-99,2,4,-99,11,-99,-99,-99,-99
21/7/2024,1,2,7,14,-99,10,12,7,6,-99,3,4,-99,8,-99,-99,-99,-99
21/7/2024,2,4,12,11,-99,8,16,6,14,-99,3,5,-99,11,-99,-99,-99,-99
21/7/2024,3,4,10,8,-99,10,14,6,13,-99,5,5,-99,13,-99,-99,-99,-99
21/7/2024,4,5,10,7,-99,9,13,5,9,-99,5,5,-99,11,-99,-99,-99,-99
21/7/2024,5,6,9,7,-99,9,8,8,5,-99,7,6,-99,10,-99,-99,-99,-99
21/7/2024,6,5,8,6,-99,7,8,8,6,-99,9,6,-99,9,-99,-99,-99,-99
21/7/2024,7,5,9,6,-99,8,8,6,7,-99,6,6,-99,12,-99,-99,-99,-99
21/7/2024,8,5,6,7,-99,4,8,4,7,-99,4,7,-99,11,-99,-99,-99,-99
21/7/2024,9,5,6,7,-99,4,10,5,6,-99,6,6,-99,12,-99,-99,-99,-99
21/7/2024,10,4,6,6,-99,-99,6,4,5,-99,5,4,-99,-99,-99,-99,-99,-99
21/7/2024,11,6,7,5,-99,-99,6,4,6,-99,3,4,-99,-99,-99,-99,-99,-99
21/7/2024,12,5,4,4,-99,-99,3,4,6,-99,3,5,-99,-99,-99,-99,-99,-99
21/7/2024,13,4,3,5,-99,-99,11,6,6,-99,4,4,-99,-99,-99,-99,-99,-99
21/7/2024,14,1,5,6,-99,-99,8,3,4,-99,1,4,-99,-99,-99,-99,-99,-99
21/7/2024,15,5,8,8,-99,-99,11,6,4,-99,6,5,-99,-99,-99,-99,-99,-99
21/7/2024,16,5,8,7,-99,-99,2,3,7,-99,5,8,-99,-99,-99,-99,-99,-99
21/7/2024,17,2,3,2,-99,-99,4,12,2,-99,9,8,-99,-99,-99,-99,-99,-99
