FECHA,HORA,ACO,AJM,AJU,ATI,BJU,CAM,CCA,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LLA,LPR,MER,MGH,MON,MPA,NEZ,PED,SAC,SAG,SFE,SJA,TAH,TLA,TLI,UAX,UIZ,VIF,XAL
8/11/2024,4,-99,5,-99,15,29,29,17,22,-99,30,6,-99,28,29,-99,-99,37,-99,-99,36,34,20,8,26,7,31,29,-99,-99,-99,26,29,28,-99,27,33
8/11/2024,5,-99,11,-99,20,27,31,18,24,-99,31,6,-99,26,27,-99,-99,34,-99,-99,36,37,21,7,29,9,28,28,-99,-99,-99,22,28,27,-99,25,31
8/11/2024,6,-99,14,-99,24,29,38,20,25,-99,37,11,-99,-99,26,-99,-99,34,-99,-99,38,33,20,7,29,13,32,26,-99,-99,-99,26,27,27,-99,24,33
8/11/2024,7,-99,23,-99,27,30,34,19,25,-99,35,22,-99,27,26,-99,-99,38,-99,-99,37,34,20,8,27,21,33,27,-99,-99,-99,28,30,25,-99,24,33
8/11/2024,8,-99,30,-99,27,40,33,22,27,-99,36,21,-99,25,30,-99,-99,40,-99,-99,35,37,19,13,27,26,32,30,-99,-99,-99,31,33,27,-99,28,34
8/11/2024,9,-99,30,-99,35,48,44,40,25,-99,19,20,-99,35,52,-99,-99,53,-99,-99,56,46,39,14,30,35,42,42,-99,-99,-99,38,43,37,-99,38,57
8/11/2024,10,-99,23,-99,41,54,55,45,46,-99,7,18,-99,68,-99,-99,-99,61,-99,-99,79,46,24,14,49,40,54,63,-99,-99,-99,48,49,42,-99,51,70
8/11/2024,11,-99,22,-99,30,52,38,35,54,-99,10,21,-99,75,55,-99,-99,67,-99,-99,67,36,23,17,61,37,56,80,-99,-99,-99,43,47,37,-99,40,89
8/11/2024,12,-99,19,-99,16,31,40,25,26,-99,8,26,-99,32,40,-99,-99,45,-99,-99,40,19,12,8,33,24,34,52,-99,-99,-99,23,26,34,-99,16,57
8/11/2024,13,-99,18,-99,12,26,20,21,9,-99,10,14,-99,14,23,-99,-99,33,-99,-99,45,22,6,10,11,19,13,17,-99,-99,-99,20,13,20,-99,6,20
8/11/2024,14,-99,23,-99,11,18,19,21,8,-99,13,9,-99,8,8,-99,-99,27,-99,-99,26,16,4,5,10,19,12,11,-99,-99,-99,19,9,22,-99,5,17
8/11/2024,15,-99,17,-99,10,9,20,11,9,-99,11,11,-99,6,8,-99,-99,13,-99,-99,16,17,5,5,10,13,11,12,-99,-99,-99,14,9,12,-99,5,17
8/11/2024,16,-99,16,-99,9,12,-99,13,9,-99,9,9,-99,7,8,-99,-99,11,-99,-99,23,19,5,5,11,14,12,10,-99,-99,-99,16,10,9,-99,4,14
8/11/2024,17,-99,16,-99,11,11,27,13,10,-99,11,10,-99,8,11,-99,-99,13,-99,-99,25,21,4,6,13,13,15,12,-99,-99,-99,16,10,10,-99,5,19
8/11/2024,18,-99,21,-99,12,15,34,17,16,-99,17,26,-99,11,18,-99,-99,17,-99,-99,35,30,7,8,17,18,18,17,-99,-99,-99,27,16,13,-99,11,17
8/11/2024,19,-99,28,-99,29,29,49,23,20,-99,30,44,-99,24,31,-99,-99,30,-99,-99,40,43,24,7,30,38,35,29,-99,-99,-99,41,36,20,-99,27,24
8/11/2024,20,-99,33,-99,40,29,38,32,26,-99,32,44,-99,24,26,-99,-99,36,-99,-99,35,45,11,6,28,45,24,30,-99,-99,-99,30,33,27,-99,30,30
8/11/2024,21,-99,33,-99,38,33,27,26,35,-99,32,39,-99,19,28,-99,-99,39,-99,-99,32,32,11,4,28,25,34,31,-99,-99,-99,23,14,26,-99,29,32
8/11/2024,22,-99,27,-99,37,27,38,34,30,-99,34,38,-99,19,28,-99,-99,43,-99,-99,35,33,16,3,34,32,41,30,-99,-99,-99,31,37,43,-99,35,39
8/11/2024,23,-99,16,-99,32,33,40,38,21,-99,35,29,-99,24,31,-99,-99,39,-99,-99,37,38,27,6,31,36,41,34,-99,-99,-99,39,41,42,-99,36,39
8/11/2024,24,-99,11,-99,31,41,39,32,16,-99,33,23,-99,32,36,-99,-99,41,-99,-99,40,36,31,12,30,31,39,31,-99,-99,-99,36,37,36,-99,35,29
9/11/2024,1,-99,8,-99,24,38,37,19,31,-99,31,19,-99,38,42,-99,-99,42,-99,-99,40,33,32,14,29,21,36,38,-99,-99,-99,31,37,38,-99,35,23
9/11/2024,2,-99,7,-99,20,34,34,15,27,-99,26,13,-99,28,38,-99,-99,39,-99,-99,37,32,31,12,28,14,35,34,-99,-99,-99,29,35,30,-99,32,33
9/11/2024,3,-99,6,-99,14,31,32,11,26,-99,28,9,-99,30,32,-99,-99,42,-99,-99,38,36,24,10,30,8,34,29,-99,-99,-99,31,33,26,-99,28,34
9/11/2024,4,-99,7,-99,16,29,31,13,23,-99,17,8,-99,28,30,-99,-99,40,-99,-99,34,35,21,8,30,7,34,29,-99,-99,-99,30,31,24,-99,27,35
9/11/2024,5,-99,7,-99,23,28,31,16,21,-99,21,8,-99,24,31,-99,-99,38,-99,-99,34,34,20,9,28,9,32,27,-99,-99,-99,26,29,21,-99,25,31
9/11/2024,6,-99,8,-99,25,27,30,17,21,-99,24,10,-99,24,29,-99,-99,36,-99,-99,35,35,21,12,27,11,32,26,-99,-99,-99,27,28,21,-99,24,32
9/11/2024,7,-99,7,-99,25,27,30,17,19,-99,27,16,-99,23,27,-99,-99,30,-99,-99,37,37,23,14,24,16,31,26,-99,-99,-99,28,29,22,-99,23,30
9/11/2024,8,-99,14,-99,26,28,32,19,22,-99,30,18,-99,21,27,-99,-99,33,-99,-99,42,37,22,11,26,24,35,26,-99,-99,-99,30,28,23,-99,28,32
9/11/2024,9,-99,27,-99,38,40,39,27,27,-99,10,21,-99,27,42,-99,-99,42,-99,-99,49,53,28,11,32,33,51,34,-99,-99,-99,45,33,28,-99,35,55
9/11/2024,10,-99,15,-99,61,53,50,36,34,-99,8,29,-99,40,64,-99,-99,52,-99,-99,78,65,26,15,39,38,59,42,-99,-99,-99,61,37,37,-99,37,74
9/11/2024,11,-99,7,-99,29,28,30,16,49,-99,9,38,-99,48,51,-99,-99,43,-99,-99,58,27,18,11,45,12,47,52,-99,-99,-99,41,35,32,-99,25,59
9/11/2024,12,-99,10,-99,13,18,24,16,25,-99,9,14,-99,22,17,-99,-99,24,-99,-99,28,20,16,10,26,15,29,27,-99,-99,-99,34,17,20,-99,10,26
9/11/2024,13,-99,16,-99,12,14,18,14,19,-99,17,10,-99,10,12,-99,-99,19,-99,-99,21,21,6,16,11,16,15,14,-99,-99,-99,16,11,17,-99,6,17
9/11/2024,14,-99,15,-99,9,12,14,14,10,-99,20,10,-99,8,9,-99,-99,11,-99,-99,16,22,2,9,9,17,10,10,-99,-99,-99,13,11,10,-99,5,16
9/11/2024,15,-99,17,-99,9,7,12,10,9,-99,11,9,-99,-99,8,-99,-99,11,-99,-99,16,12,2,4,8,12,9,9,-99,-99,-99,13,8,8,-99,5,14
9/11/2024,16,-99,11,-99,9,9,13,9,10,-99,11,11,-99,4,8,-99,-99,15,-99,-99,24,15,2,5,6,9,8,10,-99,-99,-99,13,8,9,-99,5,14
9/11/2024,17,-99,13,-99,9,10,16,11,9,-99,10,11,-99,5,9,-99,-99,14,-99,-99,20,17,3,4,9,12,10,12,-99,-99,-99,14,11,11,-99,6,15
9/11/2024,18,-99,22,-99,11,13,20,14,10,-99,12,16,-99,8,16,-99,-99,16,-99,-99,25,18,6,4,12,15,17,18,-99,-99,-99,19,13,11,-99,8,18
9/11/2024,19,-99,18,-99,14,17,20,17,12,-99,16,28,-99,13,20,-99,-99,32,-99,-99,26,22,12,7,18,16,24,26,-99,-99,-99,25,14,12,-99,15,22
9/11/2024,20,-99,28,-99,17,16,22,17,22,-99,13,23,-99,14,25,-99,-99,28,-99,-99,27,21,19,15,19,24,27,27,-99,-99,-99,23,20,14,-99,18,24
9/11/2024,21,-99,27,-99,19,20,25,22,31,-99,13,26,-99,26,23,-99,-99,35,-99,-99,28,22,15,15,24,23,38,30,-99,-99,-99,25,22,22,-99,21,22
9/11/2024,22,-99,20,-99,16,23,29,22,33,-99,18,14,-99,32,28,-99,-99,31,-99,-99,31,17,20,17,32,21,32,31,-99,-99,-99,22,23,37,-99,19,27
9/11/2024,23,-99,13,-99,16,29,29,24,28,-99,23,21,-99,30,31,-99,-99,29,-99,-99,28,24,21,14,29,23,31,30,-99,-99,-99,27,25,33,-99,17,23
9/11/2024,24,-99,16,-99,16,30,26,23,37,-99,24,24,-99,28,30,-99,-99,31,-99,-99,27,27,25,16,26,21,29,28,-99,-99,-99,27,22,32,-99,18,23
10/11/2024,1,-99,11,-99,17,28,28,21,28,-99,25,15,-99,22,30,-99,-99,33,-99,-99,30,27,26,9,25,14,29,27,-99,-99,-99,25,25,27,-99,21,28
10/11/2024,2,-99,5,-99,16,27,25,19,25,-99,21,11,-99,21,27,-99,-99,31,-99,-99,30,25,25,6,25,12,32,24,-99,-99,-99,20,21,33,-99,23,27
10/11/2024,3,-99,11,-99,17,31,24,16,25,-99,15,8,-99,23,25,-99,-99,29,-99,-99,30,24,24,9,26,9,34,23,-99,-99,-99,21,22,22,-99,22,26
10/11/2024,4,-99,6,-99,14,26,23,17,22,-99,24,7,-99,26,26,-99,-99,29,-99,-99,29,22,23,7,27,7,30,24,-99,-99,-99,20,20,23,-99,20,26
10/11/2024,5,-99,8,-99,13,27,22,14,22,-99,21,11,-99,21,26,-99,-99,32,-99,-99,27,22,20,9,25,7,29,22,-99,-99,-99,16,19,20,-99,18,26
10/11/2024,6,-99,5,-99,15,27,21,14,20,-99,16,6,-99,20,26,-99,-99,34,-99,-99,29,22,17,9,24,8,28,22,-99,-99,-99,17,19,19,-99,18,25
10/11/2024,7,-99,16,-99,16,30,22,15,20,-99,23,10,-99,19,22,-99,-99,31,-99,-99,36,24,17,7,23,14,26,21,-99,-99,-99,18,18,17,-99,18,22
10/11/2024,8,-99,20,-99,15,31,23,16,19,-99,26,12,-99,18,23,-99,-99,30,-99,-99,39,27,17,8,21,18,29,21,-99,-99,-99,18,19,19,-99,18,27
10/11/2024,9,-99,25,-99,19,32,26,28,22,-99,20,13,-99,20,34,-99,-99,44,-99,-99,42,37,22,9,18,24,42,22,-99,-99,-99,27,22,22,-99,20,38
10/11/2024,10,-99,33,-99,26,42,34,39,21,-99,8,15,-99,27,45,-99,-99,50,-99,-99,57,49,18,8,21,29,55,34,-99,-99,-99,37,33,27,-99,28,53
10/11/2024,11,-99,35,-99,27,53,32,37,18,-99,10,27,-99,31,50,-99,-99,51,-99,-99,59,40,22,8,24,31,41,36,-99,-99,-99,43,27,26,-99,21,63
10/11/2024,12,-99,21,-99,-99,45,36,33,25,-99,13,21,-99,36,42,-99,-99,48,-99,-99,52,23,19,7,22,34,23,25,-99,-99,-99,31,21,24,-99,9,41
10/11/2024,13,-99,26,-99,13,27,29,31,28,-99,12,11,-99,18,21,-99,-99,40,-99,-99,41,28,16,5,20,26,22,14,-99,-99,-99,24,12,30,-99,6,18
10/11/2024,14,-99,22,-99,9,20,15,25,18,-99,12,8,-99,5,6,-99,-99,27,-99,-99,18,20,11,6,13,23,14,9,-99,-99,-99,13,8,20,-99,4,12
10/11/2024,15,-99,16,-99,7,9,9,13,12,-99,11,7,-99,5,5,-99,-99,14,-99,-99,11,11,5,5,7,11,11,7,-99,-99,-99,11,6,8,-99,4,11
10/11/2024,16,-99,11,-99,7,5,9,8,13,-99,8,8,-99,2,5,-99,-99,10,-99,-99,11,9,3,4,5,7,12,7,-99,-99,-99,10,7,7,-99,3,10
10/11/2024,17,-99,9,-99,9,5,12,7,11,-99,8,11,-99,4,5,-99,-99,10,-99,-99,14,11,3,3,6,6,11,10,-99,-99,-99,10,7,4,-99,5,13
10/11/2024,18,-99,12,-99,12,9,16,9,13,-99,11,14,-99,7,9,-99,-99,17,-99,-99,13,17,6,3,10,11,12,13,-99,-99,-99,13,8,9,-99,8,17
10/11/2024,19,-99,18,-99,16,13,18,15,17,-99,15,19,-99,12,15,-99,-99,25,-99,-99,19,18,7,4,17,13,20,21,-99,-99,-99,11,14,16,-99,14,23
10/11/2024,20,-99,19,-99,25,20,22,19,30,-99,19,29,-99,19,18,-99,-99,25,-99,-99,27,24,9,4,23,15,23,25,-99,-99,-99,16,11,24,-99,19,23
10/11/2024,21,-99,23,-99,29,21,23,20,40,-99,25,33,-99,15,19,-99,-99,31,-99,-99,27,21,15,5,25,22,36,19,-99,-99,-99,31,14,28,-99,20,28
10/11/2024,22,-99,17,-99,19,24,28,28,51,-99,22,33,-99,20,25,-99,-99,34,-99,-99,24,25,15,5,28,29,25,27,-99,-99,-99,31,33,39,-99,26,32
10/11/2024,23,-99,13,-99,15,31,32,26,25,-99,26,26,-99,33,35,-99,-99,36,-99,-99,33,25,30,6,31,22,24,26,-99,-99,-99,28,33,31,-99,27,30
10/11/2024,24,-99,13,-99,11,31,29,20,32,-99,29,15,-99,33,35,-99,-99,32,-99,-99,29,27,31,4,39,17,36,31,-99,-99,-99,28,31,29,-99,31,34
11/11/2024,1,-99,4,-99,8,29,29,19,35,-99,29,11,-99,30,33,-99,-99,31,-99,-99,30,30,28,2,31,11,32,31,-99,-99,-99,29,29,34,-99,29,34
11/11/2024,2,-99,5,-99,8,27,28,20,33,-99,27,9,-99,26,32,-99,-99,29,-99,-99,30,30,23,4,31,9,30,27,-99,-99,-99,25,27,30,-99,27,35
11/11/2024,3,-99,6,-99,8,26,27,16,27,-99,24,7,-99,26,31,-99,-99,29,-99,-99,26,27,20,3,27,9,30,24,-99,-99,-99,22,27,27,-99,25,28
11/11/2024,4,-99,6,-99,9,28,27,16,28,-99,29,6,-99,25,27,-99,-99,31,-99,-99,28,30,21,3,27,7,29,25,-99,-99,-99,20,25,20,-99,23,27
11/11/2024,5,-99,8,-99,13,29,29,20,25,-99,28,8,-99,25,23,-99,-99,30,-99,-99,30,31,19,4,26,8,27,24,-99,-99,-99,17,23,19,-99,23,26
11/11/2024,6,-99,13,-99,23,29,29,20,29,-99,29,14,-99,22,22,-99,-99,31,-99,-99,31,33,22,6,24,12,28,22,-99,-99,-99,24,25,30,-99,22,28
11/11/2024,7,-99,12,-99,25,28,30,20,22,-99,40,22,-99,19,23,-99,-99,30,-99,-99,36,34,21,7,23,20,28,23,-99,-99,-99,27,26,27,-99,22,26
11/11/2024,8,-99,20,-99,26,33,38,23,23,-99,38,20,-99,21,26,-99,-99,30,-99,-99,45,34,24,7,23,24,30,24,-99,-99,-99,28,30,29,-99,22,34
11/11/2024,9,-99,25,-99,23,48,44,38,31,-99,26,20,-99,-99,43,-99,-99,43,-99,-99,57,38,34,8,25,34,39,31,-99,-99,-99,43,38,33,-99,28,50
11/11/2024,10,-99,35,-99,17,76,49,62,40,-99,14,21,-99,43,65,-99,-99,75,-99,-99,60,35,23,12,37,57,37,41,-99,-99,-99,38,46,51,-99,32,75
11/11/2024,11,-99,41,-99,14,36,57,49,52,-99,12,29,-99,46,70,-99,-99,49,-99,-99,59,31,23,8,43,35,48,50,-99,-99,-99,38,50,62,-99,30,84
11/11/2024,12,-99,21,-99,13,33,44,23,38,-99,12,18,-99,33,-99,-99,-99,50,-99,-99,53,33,18,5,22,21,46,27,-99,-99,-99,31,23,43,-99,14,39
11/11/2024,13,-99,13,-99,12,24,22,-99,26,-99,19,11,-99,9,-99,-99,-99,29,-99,-99,27,25,12,9,13,20,18,10,-99,-99,-99,19,11,25,-99,6,18
11/11/2024,14,-99,18,-99,10,12,12,-99,13,-99,18,10,-99,4,-99,-99,-99,14,-99,-99,15,14,4,15,6,16,13,8,-99,-99,-99,12,7,14,-99,3,15
11/11/2024,15,-99,12,-99,10,8,13,-99,10,-99,13,9,-99,3,-99,-99,-99,10,-99,-99,16,13,2,7,6,12,6,8,-99,-99,-99,12,5,11,-99,4,17
11/11/2024,16,-99,12,-99,9,8,15,-99,7,-99,10,11,-99,3,-99,-99,-99,12,-99,-99,16,12,3,5,8,9,8,8,-99,-99,-99,12,8,6,-99,4,20
11/11/2024,17,-99,13,-99,13,10,19,-99,10,-99,10,13,-99,5,-99,-99,-99,14,-99,-99,21,16,4,5,11,10,9,10,-99,-99,-99,14,10,7,-99,6,22
11/11/2024,18,-99,15,-99,17,13,20,-99,19,-99,14,18,-99,9,-99,-99,-99,20,-99,-99,19,20,5,5,14,14,15,13,-99,-99,-99,17,12,10,-99,9,24
11/11/2024,19,-99,18,-99,22,17,23,-99,29,-99,19,28,-99,14,-99,-99,-99,23,-99,-99,21,22,7,9,17,16,21,20,-99,-99,-99,21,22,14,-99,14,29
11/11/2024,20,-99,19,-99,24,18,26,-99,29,-99,22,33,-99,17,-99,-99,-99,28,-99,-99,25,24,11,11,14,18,25,20,-99,-99,-99,26,27,18,-99,17,28
11/11/2024,21,-99,27,-99,29,24,35,-99,43,-99,25,35,-99,24,-99,-99,-99,23,-99,-99,29,33,17,13,23,30,32,19,-99,-99,-99,38,33,21,-99,28,31
11/11/2024,22,-99,20,-99,18,34,39,-99,34,-99,17,33,-99,30,-99,-99,-99,32,-99,-99,33,27,20,16,28,29,29,29,-99,-99,-99,34,36,28,-99,29,21
11/11/2024,23,-99,13,-99,15,26,35,-99,29,-99,14,28,-99,34,-99,-99,-99,35,-99,-99,36,21,33,17,30,23,33,31,-99,-99,-99,30,35,33,-99,32,15
11/11/2024,24,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
12/11/2024,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
12/11/2024,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
12/11/2024,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
12/11/2024,4,-99,6,-99,-99,25,32,8,-99,-99,-99,4,-99,-99,-99,-99,-99,31,-99,-99,31,22,23,4,26,7,29,-99,-99,-99,-99,27,29,-99,28,27,32
12/11/2024,5,-99,6,-99,-99,24,28,10,-99,-99,-99,5,-99,-99,-99,-99,-99,31,-99,-99,32,30,21,5,26,6,26,-99,-99,-99,-99,22,28,25,29,24,29
12/11/2024,6,-99,7,-99,-99,25,32,15,-99,-99,-99,12,-99,-99,-99,-99,-99,31,-99,-99,32,28,20,4,27,12,27,-99,-99,-99,-99,24,28,23,30,25,26
12/11/2024,7,-99,11,-99,-99,27,41,17,-99,-99,-99,23,-99,-99,-99,-99,-99,31,-99,-99,33,33,21,5,26,23,27,-99,-99,-99,-99,28,30,21,29,24,29
12/11/2024,8,-99,17,-99,-99,28,36,20,-99,-99,-99,23,-99,22,-99,-99,-99,29,-99,-99,33,36,27,7,24,23,29,-99,-99,-99,-99,35,37,23,31,26,29
12/11/2024,9,-99,15,-99,-99,37,51,36,-99,-99,-99,33,-99,25,-99,-99,-99,48,-99,-99,43,46,32,6,40,33,52,-99,-99,-99,-99,41,46,24,34,36,38
12/11/2024,10,-99,28,-99,-99,43,60,33,-99,-99,-99,65,-99,26,-99,-99,-99,67,-99,-99,64,50,36,6,57,38,48,-99,-99,-99,-99,51,52,29,32,46,46
12/11/2024,11,-99,24,-99,-99,41,57,21,-99,-99,-99,62,-99,24,-99,-99,-99,70,-99,-99,59,42,26,6,57,31,36,-99,-99,-99,-99,46,49,18,36,27,51
12/11/2024,12,-99,16,-99,-99,22,34,11,-99,-99,-99,50,-99,20,-99,-99,-99,40,-99,-99,47,27,22,4,42,12,18,-99,-99,-99,-99,36,38,-99,22,19,39
12/11/2024,13,-99,14,-99,-99,25,29,15,-99,-99,-99,29,-99,15,-99,-99,-99,35,-99,-99,31,27,11,3,15,18,14,-99,-99,-99,-99,32,33,15,27,9,27
12/11/2024,14,-99,20,-99,-99,23,37,23,-99,-99,-99,21,-99,18,-99,-99,-99,29,-99,-99,37,26,6,3,17,26,19,-99,-99,-99,-99,30,26,25,25,7,34
12/11/2024,15,-99,26,-99,-99,23,32,21,-99,-99,-99,18,-99,17,20,-99,-99,29,-99,-99,38,25,9,5,20,22,17,-99,-99,-99,-99,25,18,22,29,5,28
12/11/2024,16,-99,24,-99,11,22,28,23,17,-99,-99,14,-99,12,17,-99,-99,29,-99,-99,36,26,8,8,20,22,22,13,-99,-99,-99,21,12,26,33,5,24
12/11/2024,17,-99,28,-99,12,21,26,23,15,-99,-99,16,-99,10,13,-99,-99,23,-99,-99,37,26,8,10,19,22,24,15,-99,-99,-99,27,13,24,32,7,22
12/11/2024,18,-99,40,-99,14,22,38,23,16,-99,-99,32,-99,14,27,-99,-99,37,-99,-99,51,46,12,7,21,25,20,21,-99,-99,-99,34,20,25,34,13,29
12/11/2024,19,-99,34,-99,44,45,69,43,25,-99,31,58,-99,35,52,-99,-99,56,-99,-99,58,56,28,7,27,46,20,54,-99,-99,-99,57,55,21,32,42,32
12/11/2024,20,-99,23,-99,26,38,67,53,29,-99,28,47,-99,31,37,-99,-99,61,-99,-99,69,54,22,7,33,52,24,38,-99,-99,-99,54,48,34,49,26,31
12/11/2024,21,-99,30,-99,36,57,39,59,33,-99,22,32,-99,33,34,-99,-99,65,-99,-99,54,51,40,10,37,51,27,30,-99,-99,-99,37,28,47,52,25,34
12/11/2024,22,-99,32,-99,31,48,40,50,29,-99,27,35,-99,35,39,-99,-99,46,-99,-99,40,44,46,15,31,45,28,29,-99,-99,-99,38,37,50,43,32,30
12/11/2024,23,-99,24,-99,18,41,38,40,29,-99,31,31,-99,33,38,-99,-99,40,-99,-99,39,33,41,29,28,32,39,31,-99,-99,-99,35,36,69,57,34,37
12/11/2024,24,-99,19,-99,16,38,40,26,19,-99,35,21,-99,32,38,-99,-99,40,-99,-99,39,29,41,24,33,20,35,33,-99,-99,-99,36,37,73,60,35,35
13/11/2024,1,-99,15,-99,12,39,41,24,39,-99,34,12,-99,31,38,-99,-99,39,-99,-99,37,39,39,13,33,16,34,32,-99,-99,-99,33,34,45,54,35,35
13/11/2024,2,-99,11,-99,14,35,36,26,36,-99,20,9,-99,29,34,-99,-99,42,-99,-99,39,34,36,8,33,17,41,30,-99,-99,-99,29,31,38,45,34,34
13/11/2024,3,-99,9,-99,20,38,31,32,36,-99,27,7,-99,25,29,-99,-99,38,-99,-99,40,31,30,9,37,25,37,25,-99,-99,-99,23,32,34,39,32,30
13/11/2024,4,-99,7,-99,18,36,33,23,24,-99,32,7,-99,26,28,-99,-99,41,-99,-99,35,27,27,6,35,10,38,24,-99,-99,-99,23,30,33,39,29,29
13/11/2024,5,-99,9,-99,21,36,39,19,30,-99,34,7,-99,25,27,-99,-99,38,-99,-99,35,31,28,6,34,8,36,27,-99,-99,-99,22,29,30,37,25,30
13/11/2024,6,-99,12,-99,24,33,31,18,28,-99,34,13,-99,25,27,-99,-99,36,-99,-99,37,36,26,5,30,12,38,24,-99,-99,-99,27,28,26,36,23,31
13/11/2024,7,-99,14,-99,29,32,31,21,26,-99,45,26,-99,24,29,-99,-99,43,-99,-99,39,35,29,8,27,27,34,24,-99,-99,-99,29,27,27,37,24,28
13/11/2024,8,-99,17,-99,31,32,39,28,29,-99,43,25,-99,23,27,-99,-99,41,-99,-99,46,39,29,9,32,32,38,26,-99,-99,-99,33,32,26,38,26,32
13/11/2024,9,-99,27,-99,39,52,47,42,35,-99,12,26,-99,27,40,-99,-99,50,-99,-99,50,59,43,12,30,35,55,31,-99,-99,-99,48,42,32,48,35,50
13/11/2024,10,-99,36,-99,50,74,73,49,47,-99,28,31,-99,34,57,-99,-99,59,-99,-99,58,73,29,14,39,47,71,36,-99,-99,-99,75,54,36,62,48,78
13/11/2024,11,-99,36,-99,36,55,61,47,44,-99,20,23,-99,35,55,-99,-99,53,-99,-99,64,57,24,13,33,49,53,39,-99,-99,-99,66,42,36,53,32,77
13/11/2024,12,-99,30,-99,10,36,48,35,26,-99,15,25,-99,37,54,-99,-99,43,-99,-99,56,-99,14,6,22,36,24,27,-99,-99,-99,-99,30,28,37,12,55
13/11/2024,13,-99,24,-99,14,34,21,25,11,-99,13,12,-99,11,18,-99,-99,39,-99,-99,-99,-99,9,11,17,23,19,14,-99,-99,-99,-99,10,29,30,7,18
13/11/2024,14,-99,24,-99,13,16,15,21,13,-99,14,14,-99,9,9,-99,-99,19,-99,-99,-99,-99,4,12,10,21,12,12,-99,-99,-99,-99,9,18,16,6,18
13/11/2024,15,-99,17,-99,13,10,17,10,10,-99,11,10,-99,9,9,-99,-99,16,-99,-99,-99,16,3,6,12,13,12,13,-99,-99,-99,-99,8,11,16,6,20
13/11/2024,16,-99,15,-99,10,9,18,9,8,-99,11,11,-99,7,10,-99,-99,13,-99,-99,-99,16,5,6,11,12,11,12,-99,-99,-99,15,8,11,21,5,19
13/11/2024,17,-99,16,-99,12,11,19,10,10,-99,9,13,-99,5,11,-99,-99,16,-99,-99,23,20,4,5,10,14,11,13,-99,-99,-99,14,9,9,14,6,17
13/11/2024,18,-99,18,-99,19,15,30,11,23,-99,11,23,-99,8,11,-99,-99,24,-99,-99,24,26,9,4,12,16,15,18,-99,-99,-99,21,13,10,16,11,26
13/11/2024,19,-99,21,-99,26,21,34,19,34,-99,20,33,-99,15,20,-99,-99,31,-99,-99,27,31,21,7,22,18,27,26,-99,-99,-99,24,24,18,23,21,31
13/11/2024,20,-99,25,-99,27,26,39,24,36,-99,26,36,-99,20,26,-99,-99,37,-99,-99,31,34,22,15,23,24,33,27,-99,-99,-99,23,29,18,25,25,34
13/11/2024,21,-99,34,-99,31,29,35,32,38,-99,35,38,-99,20,21,-99,-99,42,-99,-99,36,36,21,14,26,35,31,33,-99,-99,-99,37,30,24,30,31,25
13/11/2024,22,-99,24,-99,21,41,40,35,27,-99,23,37,-99,22,30,-99,-99,42,-99,-99,36,36,10,12,20,37,27,33,-99,-99,-99,38,37,34,28,34,34
13/11/2024,23,-99,14,-99,13,39,41,34,31,-99,23,24,-99,33,37,-99,-99,39,-99,-99,38,33,9,21,20,34,22,34,-99,-99,-99,33,36,40,38,33,29
13/11/2024,24,-99,6,-99,11,31,37,30,34,-99,26,19,-99,34,36,-99,-99,35,-99,-99,39,30,16,24,26,31,25,31,-99,-99,-99,24,36,35,41,28,29
14/11/2024,1,-99,6,-99,8,27,39,24,29,-99,31,20,18,28,31,-99,-99,35,-99,-99,36,28,30,26,30,22,32,30,-99,-99,-99,25,31,42,39,22,16
14/11/2024,2,-99,11,-99,7,24,32,25,24,-99,20,18,11,16,13,-99,-99,31,-99,-99,24,28,29,18,21,25,31,22,-99,-99,-99,33,27,35,38,18,12
14/11/2024,3,-99,10,-99,8,25,27,22,22,-99,10,9,7,13,12,-99,-99,30,-99,-99,29,17,26,18,12,16,21,14,-99,-99,-99,13,23,33,33,20,11
14/11/2024,4,-99,7,-99,10,15,17,11,24,-99,18,8,9,11,12,-99,-99,31,-99,-99,31,15,22,16,10,12,14,16,-99,-99,-99,13,23,23,35,17,13
14/11/2024,5,-99,11,-99,10,14,19,12,24,-99,13,9,11,21,19,-99,-99,17,-99,-99,27,18,17,12,18,15,19,23,-99,-99,-99,16,26,18,31,26,17
14/11/2024,6,-99,9,-99,11,15,19,14,25,-99,26,13,15,26,29,-99,-99,17,-99,-99,25,21,17,12,25,12,27,26,-99,-99,-99,24,29,15,28,27,23
